q0_deg,q1_deg,q2_deg,x_m,y_m,z_m
2.000000000,84.000000000,26.000000000,0.004603129,0.002781801,-0.025490963
2.000000000,84.000000000,28.000000000,0.001932900,0.002688555,-0.023496519
2.000000000,84.000000000,30.000000000,-0.000617328,0.002599499,-0.021364489
2.000000000,84.000000000,32.000000000,-0.003040000,0.002514897,-0.019101543
2.000000000,84.000000000,34.000000000,-0.005327761,0.002435007,-0.016714846
2.000000000,84.000000000,36.000000000,-0.007473509,0.002360076,-0.014212068
2.000000000,84.000000000,38.000000000,-0.009470442,0.002290341,-0.011601401
2.000000000,84.000000000,40.000000000,-0.011312118,0.002226029,-0.008891569
2.000000000,84.000000000,42.000000000,-0.012992513,0.002167348,-0.006091825
2.000000000,84.000000000,44.000000000,-0.014506084,0.002114493,-0.003211949
2.000000000,84.000000000,46.000000000,-0.015847836,0.002067638,-0.000262243
2.000000000,84.000000000,48.000000000,-0.017013388,0.002026936,0.002746497
2.000000000,84.000000000,50.000000000,-0.017999045,0.001992516,0.005802998
2.000000000,84.000000000,52.000000000,-0.018801876,0.001964481,0.008895553
2.000000000,84.000000000,54.000000000,-0.019419780,0.001942903,0.012012063
2.000000000,84.000000000,56.000000000,-0.019851570,0.001927824,0.015140098
2.000000000,84.000000000,58.000000000,-0.020097036,0.001919253,0.018266968
2.000000000,84.000000000,60.000000000,-0.020157024,0.001917158,0.021379803
2.000000000,84.000000000,62.000000000,-0.020033493,0.001921472,0.024465658
2.000000000,84.000000000,64.000000000,-0.019729576,0.001932085,0.027511619
2.000000000,84.000000000,66.000000000,-0.019249626,0.001948845,0.030504934
2.000000000,84.000000000,68.000000000,-0.018599249,0.001971556,0.033433154
2.000000000,84.000000000,70.000000000,-0.017785318,0.001999979,0.036284284
2.000000000,84.000000000,72.000000000,-0.016815976,0.002033830,0.039046952
2.000000000,84.000000000,74.000000000,-0.015700600,0.002072779,0.041710583
2.000000000,84.000000000,76.000000000,-0.014449757,0.002116460,0.044265575
2.000000000,84.000000000,78.000000000,-0.013075114,0.002164463,0.046703484
2.000000000,84.000000000,80.000000000,-0.011589328,0.002216348,0.049017192
2.000000000,84.000000000,82.000000000,-0.010005893,0.002271643,0.051201080
2.000000000,84.000000000,84.000000000,-0.008338962,0.002329854,0.053251162
2.000000000,84.000000000,86.000000000,-0.006603131,0.002390470,0.055165212
2.000000000,84.000000000,88.000000000,-0.004813197,0.002452976,0.056942839
2.000000000,84.000000000,90.000000000,-0.002983890,0.002516857,0.058585526
2.000000000,86.000000000,0.000000000,0.042037288,0.004089031,-0.036951677
2.000000000,86.000000000,2.000000000,0.038490707,0.003965182,-0.037079591
2.000000000,86.000000000,4.000000000,0.034977997,0.003842515,-0.037006844
2.000000000,86.000000000,6.000000000,0.031503760,0.003721192,-0.036739935
2.000000000,86.000000000,8.000000000,0.028073550,0.003601406,-0.036284304
2.000000000,86.000000000,10.000000000,0.024693598,0.003483376,-0.035644767
2.000000000,86.000000000,12.000000000,0.021370624,0.003367335,-0.034825797
2.000000000,86.000000000,14.000000000,0.018111701,0.003253531,-0.033831730
2.000000000,86.000000000,16.000000000,0.014924164,0.003142220,-0.032666908
2.000000000,86.000000000,18.000000000,0.011815528,0.003033664,-0.031335794
2.000000000,86.000000000,20.000000000,0.008793427,0.002928130,-0.029843050
2.000000000,86.000000000,22.000000000,0.005865561,0.002825886,-0.028193610
2.000000000,86.000000000,24.000000000,0.003039646,0.002727203,-0.026392730
2.000000000,86.000000000,26.000000000,0.000323364,0.002632349,-0.024446036
2.000000000,86.000000000,28.000000000,-0.002275676,0.002541588,-0.022359561
2.000000000,86.000000000,30.000000000,-0.004749988,0.002455183,-0.020139774
2.000000000,86.000000000,32.000000000,-0.007092257,0.002373389,-0.017793605
2.000000000,86.000000000,34.000000000,-0.009295381,0.002296455,-0.015328471
2.000000000,86.000000000,36.000000000,-0.011352529,0.002224617,-0.012752287
2.000000000,86.000000000,38.000000000,-0.013257190,0.002158105,-0.010073476
2.000000000,86.000000000,40.000000000,-0.015003230,0.002097132,-0.007300982
2.000000000,86.000000000,42.000000000,-0.016584951,0.002041897,-0.004444262
2.000000000,86.000000000,44.000000000,-0.017997155,0.001992582,-0.001513286
2.000000000,86.000000000,46.000000000,-0.019235209,0.001949348,0.001481479
2.000000000,86.000000000,48.000000000,-0.020295111,0.001912336,0.004529088
2.000000000,86.000000000,50.000000000,-0.021173563,0.001881659,0.007618147
2.000000000,86.000000000,52.000000000,-0.021868041,0.001857408,0.010736853
2.000000000,86.000000000,54.000000000,-0.022376871,0.001839639,0.013873042
2.000000000,86.000000000,56.000000000,-0.022699297,0.001828380,0.017014250
2.000000000,86.000000000,58.000000000,-0.022835555,0.001823621,0.020147787
2.000000000,86.000000000,60.000000000,-0.022786936,0.001825319,0.023260821
2.000000000,86.000000000,62.000000000,-0.022555850,0.001833389,0.026340482
2.000000000,86.000000000,64.000000000,-0.022145881,0.001847705,0.029373974
2.000000000,86.000000000,66.000000000,-0.021561822,0.001868101,0.032348706
2.000000000,86.000000000,68.000000000,-0.020809710,0.001894365,0.035252430
2.000000000,86.000000000,70.000000000,-0.019896833,0.001926244,0.038073400
2.000000000,86.000000000,72.000000000,-0.018831723,0.001963438,0.040800535
2.000000000,86.000000000,74.000000000,-0.017624124,0.002005609,0.043423594
2.000000000,86.000000000,76.000000000,-0.016284930,0.002052374,0.045933349
2.000000000,86.000000000,78.000000000,-0.014826095,0.002103318,0.048321769
2.000000000,86.000000000,80.000000000,-0.013260515,0.002157989,0.050582184
2.000000000,86.000000000,82.000000000,-0.011601875,0.002215910,0.052709446
2.000000000,86.000000000,84.000000000,-0.009864456,0.002276582,0.054700069
2.000000000,86.000000000,86.000000000,-0.008062924,0.002339493,0.056552336
2.000000000,86.000000000,88.000000000,-0.006212080,0.002404126,0.058266374
2.000000000,86.000000000,90.000000000,-0.004326593,0.002469969,0.059844180
2.000000000,88.000000000,0.000000000,0.037334990,0.003924823,-0.037206999
2.000000000,88.000000000,2.000000000,0.033786108,0.003800893,-0.037210985
2.000000000,88.000000000,4.000000000,0.030278076,0.003678390,-0.037015616
2.000000000,88.000000000,6.000000000,0.026815264,0.003557466,-0.036627546
2.000000000,88.000000000,8.000000000,0.023403035,0.003438308,-0.036052408
2.000000000,88.000000000,10.000000000,0.020047448,0.003321129,-0.035295230
2.000000000,88.000000000,12.000000000,0.016755062,0.003206156,-0.034360718
2.000000000,88.000000000,14.000000000,0.013532796,0.003093632,-0.033253452
2.000000000,88.000000000,16.000000000,0.010387828,0.002983807,-0.031978029
2.000000000,88.000000000,18.000000000,0.007327512,0.002876939,-0.030539169
2.000000000,88.000000000,20.000000000,0.004359317,0.002773287,-0.028941801
2.000000000,88.000000000,22.000000000,0.001490764,0.002673115,-0.027191122
2.000000000,88.000000000,24.000000000,-0.001270618,0.002576686,-0.025292656
2.000000000,88.000000000,26.000000000,-0.003917348,0.002484260,-0.023252294
2.000000000,88.000000000,28.000000000,-0.006442032,0.002396096,-0.021076329
2.000000000,88.000000000,30.000000000,-0.008837415,0.002312447,-0.018771489
2.000000000,88.000000000,32.000000000,-0.011096426,0.002233561,-0.016344956
2.000000000,88.000000000,34.000000000,-0.013212229,0.002159675,-0.013804389
2.000000000,88.000000000,36.000000000,-0.015178271,0.002091020,-0.011157936
2.000000000,88.000000000,38.000000000,-0.016988340,0.002027811,-0.008414246
2.000000000,88.000000000,40.000000000,-0.018636616,0.001970252,-0.005582467
2.000000000,88.000000000,42.000000000,-0.020117736,0.001918530,-0.002672253
2.000000000,88.000000000,44.000000000,-0.021426853,0.001872814,0.000306253
2.000000000,88.000000000,46.000000000,-0.022559701,0.001833254,0.003342427
2.000000000,88.000000000,48.000000000,-0.023512662,0.001799976,0.006425192
2.000000000,88.000000000,50.000000000,-0.024282838,0.001773081,0.009543046
2.000000000,88.000000000,52.000000000,-0.024868118,0.001752643,0.012684104
2.000000000,88.000000000,54.000000000,-0.025267253,0.001738705,0.015836152
2.000000000,88.000000000,56.000000000,-0.025479923,0.001731278,0.018986706
2.000000000,88.000000000,58.000000000,-0.025506805,0.001730339,0.022123091
2.000000000,88.000000000,60.000000000,-0.025349639,0.001735828,0.025232531
2.000000000,88.000000000,62.000000000,-0.025011281,0.001747643,0.028302247
2.000000000,88.000000000,64.000000000,-0.024495759,0.001765646,0.031319575
2.000000000,88.000000000,66.000000000,-0.023808302,0.001789652,0.034272098
2.000000000,88.000000000,68.000000000,-0.022955371,0.001819437,0.037147789
2.000000000,88.000000000,70.000000000,-0.021944660,0.001854732,0.039935162
2.000000000,88.000000000,72.000000000,-0.020785082,0.001895225,0.042623442
2.000000000,88.000000000,74.000000000,-0.019486731,0.001940565,0.045202732
2.000000000,88.000000000,76.000000000,-0.018060816,0.001990359,0.047664193
2.000000000,88.000000000,78.000000000,-0.016519565,0.002044181,0.050000214
2.000000000,88.000000000,80.000000000,-0.014876101,0.002101572,0.052204581
2.000000000,88.000000000,82.000000000,-0.013144275,0.002162048,0.054272626
2.000000000,88.000000000,84.000000000,-0.011338486,0.002225108,0.056201365
2.000000000,88.000000000,86.000000000,-0.009473447,0.002290236,0.057989593
2.000000000,88.000000000,88.000000000,-0.007563948,0.002356918,0.059637953
2.000000000,88.000000000,90.000000000,-0.005624578,0.002424642,0.061148955
2.000000000,90.000000000,0.000000000,0.032626651,0.003760404,-0.037297957
2.000000000,90.000000000,2.000000000,0.029079792,0.003636545,-0.037178011
2.000000000,90.000000000,4.000000000,0.025580711,0.003514355,-0.036860258
2.000000000,90.000000000,6.000000000,0.022133544,0.003393977,-0.036351501
2.000000000,90.000000000,8.000000000,0.018743454,0.003275592,-0.035657555
2.000000000,90.000000000,10.000000000,0.015416320,0.003159406,-0.034783659
2.000000000,90.000000000,12.000000000,0.012158534,0.003045642,-0.033734743
2.000000000,90.000000000,14.000000000,0.008976850,0.002934535,-0.032515628
2.000000000,90.000000000,16.000000000,0.005878282,0.002826331,-0.031131157
2.000000000,90.000000000,18.000000000,0.002870016,0.002721280,-0.029586305
2.000000000,90.000000000,20.000000000,-0.000040658,0.002619637,-0.027886258
2.000000000,90.000000000,22.000000000,-0.002846403,0.002521658,-0.026036473
2.000000000,90.000000000,24.000000000,-0.005539888,0.002427599,-0.024042734
2.000000000,90.000000000,26.000000000,-0.008113841,0.002337715,-0.021911189
2.000000000,90.000000000,28.000000000,-0.010561094,0.002252255,-0.019648387
2.000000000,90.000000000,30.000000000,-0.012874629,0.002171465,-0.017261302
2.000000000,90.000000000,32.000000000,-0.015047631,0.002095582,-0.014757360
2.000000000,90.000000000,34.000000000,-0.017073534,0.002024836,-0.012144455
2.000000000,90.000000000,36.000000000,-0.018946075,0.001959445,-0.009430959
2.000000000,90.000000000,38.000000000,-0.020659346,0.001899616,-0.006625731
2.000000000,90.000000000,40.000000000,-0.022207850,0.001845541,-0.003738119
2.000000000,90.000000000,42.000000000,-0.023586565,0.001797395,-0.000777955
2.000000000,90.000000000,44.000000000,-0.024791000,0.001755336,0.002244452
2.000000000,90.000000000,46.000000000,-0.025817261,0.001719498,0.005318336
2.000000000,90.000000000,48.000000000,-0.026662120,0.001689995,0.008432501
2.000000000,90.000000000,50.000000000,-0.027323081,0.001666913,0.011575351
2.000000000,90.000000000,52.000000000,-0.027798451,0.001650313,0.014734934
2.000000000,90.000000000,54.000000000,-0.028087405,0.001640223,0.017898999
2.000000000,90.000000000,56.000000000,-0.028190059,0.001636638,0.021055061
2.000000000,90.000000000,58.000000000,-0.028107533,0.001639520,0.024190475
2.000000000,90.000000000,60.000000000,-0.027842011,0.001648792,0.027292532
2.000000000,90.000000000,62.000000000,-0.027396793,0.001664339,0.030348562
2.000000000,90.000000000,64.000000000,-0.026776345,0.001686006,0.033346049
2.000000000,90.000000000,66.000000000,-0.025986329,0.001713594,0.036272768
2.000000000,90.000000000,68.000000000,-0.025033618,0.001746863,0.039116922
2.000000000,90.000000000,70.000000000,-0.023926304,0.001785532,0.041867302
2.000000000,90.000000000,72.000000000,-0.022673670,0.001829274,0.044513451
2.000000000,90.000000000,74.000000000,-0.021286149,0.001877728,0.047045830
2.000000000,90.000000000,76.000000000,-0.019775251,0.001930490,0.049455998
2.000000000,90.000000000,78.000000000,-0.018153463,0.001987124,0.051736774
2.000000000,90.000000000,80.000000000,-0.016434115,0.002047165,0.053882407
2.000000000,90.000000000,82.000000000,-0.014631215,0.002110123,0.055888716
2.000000000,90.000000000,84.000000000,-0.012759255,0.002175493,0.057753220
2.000000000,90.000000000,86.000000000,-0.010832982,0.002242760,0.059475230
2.000000000,90.000000000,88.000000000,-0.008867154,0.002311409,0.061055905
2.000000000,90.000000000,90.000000000,-0.006876265,0.002380932,0.062498262
3.000000000,0.000000000,0.000000000,0.167122422,0.011041092,0.097949891
3.000000000,0.000000000,2.000000000,0.167002641,0.011034815,0.094400870
3.000000000,0.000000000,4.000000000,0.166685323,0.011018185,0.090899656
3.000000000,0.000000000,6.000000000,0.166177263,0.010991558,0.087450388
3.000000000,0.000000000,8.000000000,0.165484268,0.010955240,0.084058231
3.000000000,0.000000000,10.000000000,0.164611570,0.010909504,0.080729069
3.000000000,0.000000000,12.000000000,0.163564092,0.010854608,0.077469297
3.000000000,0.000000000,14.000000000,0.162346647,0.010790804,0.074285674
3.000000000,0.000000000,16.000000000,0.160964073,0.010718347,0.071185218
3.000000000,0.000000000,18.000000000,0.159421339,0.010637495,0.068175118
3.000000000,0.000000000,20.000000000,0.157723622,0.010548522,0.065262669
3.000000000,0.000000000,22.000000000,0.155876372,0.010451712,0.062455215
3.000000000,0.000000000,24.000000000,0.153885366,0.010347367,0.059760087
3.000000000,0.000000000,26.000000000,0.151756742,0.010235811,0.057184565
3.000000000,0.000000000,28.000000000,0.149497040,0.010117385,0.054735821
3.000000000,0.000000000,30.000000000,0.147113227,0.009992455,0.052420876
3.000000000,0.000000000,32.000000000,0.144612717,0.009861408,0.050246550
3.000000000,0.000000000,34.000000000,0.142003393,0.009724660,0.048219411
3.000000000,0.000000000,36.000000000,0.139293615,0.009582646,0.046345729
3.000000000,0.000000000,38.000000000,0.136492232,0.009435832,0.044631414
3.000000000,0.000000000,40.000000000,0.133608577,0.009284706,0.043081965
3.000000000,0.000000000,42.000000000,0.130652470,0.009129783,0.041702410
3.000000000,0.000000000,44.000000000,0.127634205,0.008971602,0.040497242
3.000000000,0.000000000,46.000000000,0.124564533,0.008810728,0.039470355
3.000000000,0.000000000,48.000000000,0.121454636,0.008647745,0.038624981
3.000000000,0.000000000,50.000000000,0.118316093,0.008483261,0.037963617
3.000000000,0.000000000,52.000000000,0.115160840,0.008317901,0.037487958
3.000000000,0.000000000,54.000000000,0.112001111,0.008152307,0.037198827
3.000000000,0.000000000,56.000000000,0.108849375,0.007987131,0.037096110
3.000000000,0.000000000,58.000000000,0.105718258,0.007823036,0.037178686
3.000000000,0.000000000,60.000000000,0.102620452,0.007660687,0.037444371
3.000000000,0.000000000,62.000000000,0.099568611,0.007500747,0.037889860
3.000000000,0.000000000,64.000000000,0.096575231,0.007343870,0.038510686
3.000000000,0.000000000,66.000000000,0.093652523,0.007190698,0.039301184
3.000000000,0.000000000,68.000000000,0.090812267,0.007041846,0.040254475
3.000000000,0.000000000,70.000000000,0.088065656,0.006897903,0.041362464
3.000000000,0.000000000,72.000000000,0.085423134,0.006759414,0.042615862
3.000000000,0.000000000,74.000000000,0.082894225,0.006626879,0.044004229
3.000000000,0.000000000,76.000000000,0.080487361,0.006500741,0.045516047
3.000000000,0.000000000,78.000000000,0.078209710,0.006381374,0.047138824
3.000000000,0.000000000,80.000000000,0.076067018,0.006269081,0.048859220
3.000000000,0.000000000,82.000000000,0.074063459,0.006164078,0.050663219
3.000000000,0.000000000,84.000000000,0.072201510,0.006066498,0.052536320
3.000000000,0.000000000,86.000000000,0.070481860,0.005976375,0.054463767
3.000000000,0.000000000,88.000000000,0.068903351,0.005893649,0.056430793
3.000000000,0.000000000,90.000000000,0.067462970,0.005818162,0.058422896
3.000000000,2.000000000,0.000000000,0.167049007,0.011037245,0.093238378
3.000000000,2.000000000,2.000000000,0.166805609,0.011024489,0.089695705
3.000000000,2.000000000,4.000000000,0.166366462,0.011001474,0.086207713
3.000000000,2.000000000,6.000000000,0.165738498,0.010968564,0.082778302
3.000000000,2.000000000,8.000000000,0.164927704,0.010926072,0.079412430
3.000000000,2.000000000,10.000000000,0.163939509,0.010874283,0.076115795
3.000000000,2.000000000,12.000000000,0.162779061,0.010813466,0.072894615
3.000000000,2.000000000,14.000000000,0.161451403,0.010743887,0.069755478
3.000000000,2.000000000,16.000000000,0.159961616,0.010665810,0.066705227
3.000000000,2.000000000,18.000000000,0.158314914,0.010579510,0.063750875
3.000000000,2.000000000,20.000000000,0.156516728,0.010485271,0.060899532
3.000000000,2.000000000,22.000000000,0.154572759,0.010383392,0.058158344
3.000000000,2.000000000,24.000000000,0.152489036,0.010274189,0.055534439
3.000000000,2.000000000,26.000000000,0.150271947,0.010157996,0.053034876
3.000000000,2.000000000,28.000000000,0.147928279,0.010035170,0.050666594
3.000000000,2.000000000,30.000000000,0.145465238,0.009906087,0.048436367
3.000000000,2.000000000,32.000000000,0.142890473,0.009771149,0.046350752
3.000000000,2.000000000,34.000000000,0.140212089,0.009630781,0.044416038
3.000000000,2.000000000,36.000000000,0.137438661,0.009485432,0.042638196
3.000000000,2.000000000,38.000000000,0.134579237,0.009335576,0.041022827
3.000000000,2.000000000,40.000000000,0.131643338,0.009181712,0.039575098
3.000000000,2.000000000,42.000000000,0.128640953,0.009024364,0.038299691
3.000000000,2.000000000,44.000000000,0.125582524,0.008864078,0.037200737
3.000000000,2.000000000,46.000000000,0.122478934,0.008701426,0.036281753
3.000000000,2.000000000,48.000000000,0.119341468,0.008536998,0.035545577
3.000000000,2.000000000,50.000000000,0.116181788,0.008371407,0.034994300
3.000000000,2.000000000,52.000000000,0.113011880,0.008205279,0.034629198
3.000000000,2.000000000,54.000000000,0.109843999,0.008039257,0.034450668
3.000000000,2.000000000,56.000000000,0.106690603,0.007873995,0.034458159
3.000000000,2.000000000,58.000000000,0.103564271,0.007710151,0.034650109
3.000000000,2.000000000,60.000000000,0.100477612,0.007548386,0.035023892
3.000000000,2.000000000,62.000000000,0.097443155,0.007389356,0.035575763
3.000000000,2.000000000,64.000000000,0.094473236,0.007233710,0.036300822
3.000000000,2.000000000,66.000000000,0.091579859,0.007082074,0.037192979
3.000000000,2.000000000,68.000000000,0.088774557,0.006935054,0.038244949
3.000000000,2.000000000,70.000000000,0.086068234,0.006793222,0.039448250
3.000000000,2.000000000,72.000000000,0.083471005,0.006657107,0.040793234
3.000000000,2.000000000,74.000000000,0.080992023,0.006527189,0.042269134
3.000000000,2.000000000,76.000000000,0.078639314,0.006403889,0.043864145
3.000000000,2.000000000,78.000000000,0.076419607,0.006287559,0.045565531
3.000000000,2.000000000,80.000000000,0.074338179,0.006178476,0.047359760
3.000000000,2.000000000,82.000000000,0.072398713,0.006076833,0.049232679
3.000000000,2.000000000,84.000000000,0.070603179,0.005982733,0.051169710
3.000000000,2.000000000,86.000000000,0.068951751,0.005896185,0.053156080
3.000000000,2.000000000,88.000000000,0.067442758,0.005817102,0.055177073
3.000000000,2.000000000,90.000000000,0.066072683,0.005745300,0.057218300
3.000000000,4.000000000,0.000000000,0.166811432,0.011024794,0.088532301
3.000000000,4.000000000,2.000000000,0.166444715,0.011005575,0.085000292
3.000000000,4.000000000,4.000000000,0.165884273,0.010976203,0.081529772
3.000000000,4.000000000,6.000000000,0.165137171,0.010937049,0.078124395
3.000000000,4.000000000,8.000000000,0.164209564,0.010888436,0.074788909
3.000000000,4.000000000,10.000000000,0.163107078,0.010830657,0.071528817
3.000000000,4.000000000,12.000000000,0.161835073,0.010763994,0.068350154
3.000000000,4.000000000,14.000000000,0.160398820,0.010688723,0.065259327
3.000000000,4.000000000,16.000000000,0.158803634,0.010605123,0.062262999
3.000000000,4.000000000,18.000000000,0.157054972,0.010513479,0.059367995
3.000000000,4.000000000,20.000000000,0.155158506,0.010414090,0.056581231
3.000000000,4.000000000,22.000000000,0.153120187,0.010307266,0.053909649
3.000000000,4.000000000,24.000000000,0.150946285,0.010193337,0.051360163
3.000000000,4.000000000,26.000000000,0.148643434,0.010072649,0.048939604
3.000000000,4.000000000,28.000000000,0.146218655,0.009945572,0.046654670
3.000000000,4.000000000,30.000000000,0.143679387,0.009812495,0.044511879
3.000000000,4.000000000,32.000000000,0.141033503,0.009673830,0.042517515
3.000000000,4.000000000,34.000000000,0.138289323,0.009530013,0.040677582
3.000000000,4.000000000,36.000000000,0.135455624,0.009381505,0.038997748
3.000000000,4.000000000,38.000000000,0.132541643,0.009228790,0.037483291
3.000000000,4.000000000,40.000000000,0.129557077,0.009072376,0.036139047
3.000000000,4.000000000,42.000000000,0.126512070,0.008912794,0.034969342
3.000000000,4.000000000,44.000000000,0.123417205,0.008750599,0.033977942
3.000000000,4.000000000,46.000000000,0.120283476,0.008586367,0.033167980
3.000000000,4.000000000,48.000000000,0.117122265,0.008420695,0.032541899
3.000000000,4.000000000,50.000000000,0.113945297,0.008254197,0.032101380
3.000000000,4.000000000,52.000000000,0.110764595,0.008087504,0.031847281
3.000000000,4.000000000,54.000000000,0.107592422,0.007921257,0.031779569
3.000000000,4.000000000,56.000000000,0.104441208,0.007756109,0.031897257
3.000000000,4.000000000,58.000000000,0.101323471,0.007592715,0.032198348
3.000000000,4.000000000,60.000000000,0.098251719,0.007431731,0.032679774
3.000000000,4.000000000,62.000000000,0.095238344,0.007273807,0.033337356
3.000000000,4.000000000,64.000000000,0.092295504,0.007119579,0.034165763
3.000000000,4.000000000,66.000000000,0.089434982,0.006969666,0.035158493
3.000000000,4.000000000,68.000000000,0.086668052,0.006824657,0.036307860
3.000000000,4.000000000,70.000000000,0.084005315,0.006685109,0.037605007
3.000000000,4.000000000,72.000000000,0.081456543,0.006551534,0.039039938
3.000000000,4.000000000,74.000000000,0.079030509,0.006424391,0.040601573
3.000000000,4.000000000,76.000000000,0.076734822,0.006304079,0.042277833
3.000000000,4.000000000,78.000000000,0.074575763,0.006190927,0.044055756
3.000000000,4.000000000,80.000000000,0.072558135,0.006085188,0.045921633
3.000000000,4.000000000,82.000000000,0.070685125,0.005987027,0.047861190
3.000000000,4.000000000,84.000000000,0.068958193,0.005896523,0.049859790
3.000000000,4.000000000,86.000000000,0.067377000,0.005813656,0.051902663
3.000000000,4.000000000,88.000000000,0.065939361,0.005738313,0.053975160
3.000000000,4.000000000,90.000000000,0.064641261,0.005670282,0.056063024
3.000000000,6.000000000,0.000000000,0.166409988,0.011003755,0.083837393
3.000000000,6.000000000,2.000000000,0.165920397,0.010978097,0.080320351
3.000000000,6.000000000,4.000000000,0.165239343,0.010942404,0.076871532
3.000000000,6.000000000,6.000000000,0.164374013,0.010897054,0.073494339
3.000000000,6.000000000,8.000000000,0.163330724,0.010842378,0.070193302
3.000000000,6.000000000,10.000000000,0.162115291,0.010778679,0.066973725
3.000000000,6.000000000,12.000000000,0.160733279,0.010706251,0.063841451
3.000000000,6.000000000,14.000000000,0.159190180,0.010625381,0.060802701
3.000000000,6.000000000,16.000000000,0.157491539,0.010536359,0.057863946
3.000000000,6.000000000,18.000000000,0.155643046,0.010439483,0.055031816
3.000000000,6.000000000,20.000000000,0.153650612,0.010335064,0.052313026
3.000000000,6.000000000,22.000000000,0.151520425,0.010223426,0.049714306
3.000000000,6.000000000,24.000000000,0.149258994,0.010104909,0.047242345
3.000000000,6.000000000,26.000000000,0.146873185,0.009979875,0.044903739
3.000000000,6.000000000,28.000000000,0.144370249,0.009848701,0.042704937
3.000000000,6.000000000,30.000000000,0.141757849,0.009711791,0.040652192
3.000000000,6.000000000,32.000000000,0.139044069,0.009569568,0.038751510
3.000000000,6.000000000,34.000000000,0.136237436,0.009422479,0.037008599
3.000000000,6.000000000,36.000000000,0.133346919,0.009270993,0.035428819
3.000000000,6.000000000,38.000000000,0.130381932,0.009115605,0.034017121
3.000000000,6.000000000,40.000000000,0.127352334,0.008956830,0.032777998
3.000000000,6.000000000,42.000000000,0.124268416,0.008795209,0.031715421
3.000000000,6.000000000,44.000000000,0.121140884,0.008631302,0.030832782
3.000000000,6.000000000,46.000000000,0.117980837,0.008465691,0.030132830
3.000000000,6.000000000,48.000000000,0.114799731,0.008298976,0.029617606
3.000000000,6.000000000,50.000000000,0.111609345,0.008131775,0.029288382
3.000000000,6.000000000,52.000000000,0.108421725,0.007964719,0.029145595
3.000000000,6.000000000,54.000000000,0.105249125,0.007798450,0.029188783
3.000000000,6.000000000,56.000000000,0.102103932,0.007633617,0.029416527
3.000000000,6.000000000,58.000000000,0.098998587,0.007470873,0.029826391
3.000000000,6.000000000,60.000000000,0.095945485,0.007310867,0.030414873
3.000000000,6.000000000,62.000000000,0.092956864,0.007154240,0.031177364
3.000000000,6.000000000,64.000000000,0.090044688,0.007001619,0.032108111
3.000000000,6.000000000,66.000000000,0.087220507,0.006853610,0.033200204
3.000000000,6.000000000,68.000000000,0.084495320,0.006710789,0.034445568
3.000000000,6.000000000,70.000000000,0.081879413,0.006573695,0.035834981
3.000000000,6.000000000,72.000000000,0.079382203,0.006442822,0.037358110
3.000000000,6.000000000,74.000000000,0.077012072,0.006318609,0.039003577
3.000000000,6.000000000,76.000000000,0.074776204,0.006201432,0.040759045
3.000000000,6.000000000,78.000000000,0.072680425,0.006091597,0.042611338
3.000000000,6.000000000,80.000000000,0.070729054,0.005989330,0.044546589
3.000000000,6.000000000,82.000000000,0.068924782,0.005894772,0.046550422
3.000000000,6.000000000,84.000000000,0.067268557,0.005807973,0.048608156
3.000000000,6.000000000,86.000000000,0.065759524,0.005728888,0.050705043
3.000000000,6.000000000,88.000000000,0.064394991,0.005657376,0.052826520
3.000000000,6.000000000,90.000000000,0.063170447,0.005593200,0.054958477
3.000000000,8.000000000,0.000000000,0.165845162,0.010974154,0.079159375
3.000000000,8.000000000,2.000000000,0.165233296,0.010942087,0.075661586
3.000000000,8.000000000,4.000000000,0.164432459,0.010900117,0.072238668
3.000000000,8.000000000,6.000000000,0.163449956,0.010848626,0.068893773
3.000000000,8.000000000,8.000000000,0.162292255,0.010787954,0.065631207
3.000000000,8.000000000,10.000000000,0.160965355,0.010718414,0.062456068
3.000000000,8.000000000,12.000000000,0.159475020,0.010640309,0.059374000
3.000000000,8.000000000,14.000000000,0.157826956,0.010553937,0.056391028
3.000000000,8.000000000,16.000000000,0.156026928,0.010459602,0.053513426
3.000000000,8.000000000,18.000000000,0.154080857,0.010357613,0.050747622
3.000000000,8.000000000,20.000000000,0.151994883,0.010248291,0.048100118
3.000000000,8.000000000,22.000000000,0.149775424,0.010131974,0.045577426
3.000000000,8.000000000,24.000000000,0.147429218,0.010009015,0.043186002
3.000000000,8.000000000,26.000000000,0.144963358,0.009879785,0.040932199
3.000000000,8.000000000,28.000000000,0.142385315,0.009744675,0.038822207
3.000000000,8.000000000,30.000000000,0.139702964,0.009604099,0.036862009
3.000000000,8.000000000,32.000000000,0.136924596,0.009458491,0.035057324
3.000000000,8.000000000,34.000000000,0.134058930,0.009308308,0.033413560
3.000000000,8.000000000,36.000000000,0.131115115,0.009154029,0.031935758
3.000000000,8.000000000,38.000000000,0.128102734,0.008996157,0.030628538
3.000000000,8.000000000,40.000000000,0.125031797,0.008835216,0.029496047
3.000000000,8.000000000,42.000000000,0.121912725,0.008671752,0.028541892
3.000000000,8.000000000,44.000000000,0.118756337,0.008506333,0.027769090
3.000000000,8.000000000,46.000000000,0.115573819,0.008339544,0.027179999
3.000000000,8.000000000,48.000000000,0.112376695,0.008171990,0.026776260
3.000000000,8.000000000,50.000000000,0.109176779,0.008004290,0.026558733
3.000000000,8.000000000,52.000000000,0.105986124,0.007837074,0.026527431
